"time_period","time_identifier","geographic_level","country_code","country_name","provider_ukprn","provider_name","tariff_grouping","mean_tariff"
201516,"Academic year","Provider","K02000001","United Kingdom",10001653,"Conservatoire for Dance and Drama","Low","273.74"
201516,"Academic year","Provider","K02000001","United Kingdom",10034324,"Court Theatre Training Company Ltd","c","c"
201516,"Academic year","Provider","K02000001","United Kingdom",10007761,"Courtauld Institute of Art","High","352.6"
201516,"Academic year","Provider","K02000001","United Kingdom",10001726,"Coventry University","Low","270.31"
201516,"Academic year","Provider","K02000001","United Kingdom",10001883,"De Montfort University","Low","255.85"
201516,"Academic year","Provider","K02000001","United Kingdom",10002113,"East End Computing and Business College Limited","c","c"
201516,"Academic year","Provider","K02000001","United Kingdom",10007823,"Edge Hill University","Medium","296.83"
201516,"Academic year","Provider","K02000001","United Kingdom",10007772,"Edinburgh Napier University","Medium","308.22"
201516,"Academic year","Provider","K02000001","United Kingdom",10022047,"Empire College London Limited","c","c"
201516,"Academic year","Provider","K02000001","United Kingdom",10008229,"EThames Graduate School Limited","c","c"
201516,"Academic year","Provider","K02000001","United Kingdom",10008640,"Falmouth University","Medium","291.88"
201516,"Academic year","Provider","K02000001","United Kingdom",10038763,"ForMission Ltd","c","c"
201516,"Academic year","Provider","K02000001","United Kingdom",10022087,"Futureworks","Low","265.18"
201516,"Academic year","Provider","K02000001","United Kingdom",10007762,"Glasgow Caledonian University","High","332.52"
201516,"Academic year","Provider","K02000001","United Kingdom",10002681,"Glasgow School of Art","High","342.5"
201516,"Academic year","Provider","K02000001","United Kingdom",10007833,"Glynd?r University","Low","213.08"
201516,"Academic year","Provider","K02000001","United Kingdom",10002718,"Goldsmiths College","Medium","284.84"
201516,"Academic year","Provider","K02000001","United Kingdom",10007937,"GSM London","Low","144.06"
201516,"Academic year","Provider","K02000001","United Kingdom",10007825,"Guildhall School of Music and Drama","Medium","317.92"
201516,"Academic year","Provider","K02000001","United Kingdom",10040812,"Harper Adams University","Medium","283.34"
201516,"Academic year","Provider","K02000001","United Kingdom",10007764,"Heriot-Watt University","High","334.07"
201516,"Academic year","Provider","K02000001","United Kingdom",10003239,"ICON College of Technology and Management","c","c"
201516,"Academic year","Provider","K02000001","United Kingdom",10003270,"Imperial College of Science, Technology and Medicine","High","399.97"
201516,"Academic year","Provider","K02000001","United Kingdom",10035638,"Institute of Contemporary Music Performance","Low","250.64"
201516,"Academic year","Provider","K02000001","United Kingdom",10009527,"Istituto Marangoni Limited","c","c"
201516,"Academic year","Provider","K02000001","United Kingdom",10007767,"Keele University","Medium","281.32"
201516,"Academic year","Provider","K02000001","United Kingdom",10003645,"King's College London","High","353.68"
201516,"Academic year","Provider","K02000001","United Kingdom",10003678,"Kingston University","Low","258.01"
201516,"Academic year","Provider","K02000001","United Kingdom",10008325,"KLC School of Design","c","c"
201516,"Academic year","Provider","K02000001","United Kingdom",10009285,"Kogan Academy of Dramatic Arts","c","c"
201516,"Academic year","Provider","K02000001","United Kingdom",10003854,"Leeds Arts University","Medium","316.08"
201516,"Academic year","Provider","K02000001","United Kingdom",10003861,"Leeds Beckett University","Low","267.13"
201516,"Academic year","Provider","K02000001","United Kingdom",10003863,"Leeds Trinity University","Low","257.09"
201516,"Academic year","Provider","K02000001","United Kingdom",10003956,"Liverpool Hope University","Medium","276.91"
201516,"Academic year","Provider","K02000001","United Kingdom",10003957,"Liverpool John Moores University","Medium","294.17"
201516,"Academic year","Provider","K02000001","United Kingdom",10004006,"London Centre of Contemporary Music","Low","251.85"
201516,"Academic year","Provider","K02000001","United Kingdom",10030391,"London Churchill College Ltd","c","c"
201516,"Academic year","Provider","K02000001","United Kingdom",10041974,"London College of Business Sciences","c","c"
201516,"Academic year","Provider","K02000001","United Kingdom",10004048,"London Metropolitan University","Low","215.91"
201516,"Academic year","Provider","K02000001","United Kingdom",10004063,"London School of Economics and Political Science","High","383.75"
201516,"Academic year","Provider","K02000001","United Kingdom",10008362,"London School of Science and Technology Limited","c","c"
201516,"Academic year","Provider","K02000001","United Kingdom",10004078,"London South Bank University","Low","238.37"
201516,"Academic year","Provider","K02000001","United Kingdom",10004079,"London Studio Centre","High","326.96"
201516,"Academic year","Provider","K02000001","United Kingdom",10004113,"Loughborough University","High","325.54"
201516,"Academic year","Provider","K02000001","United Kingdom",10020416,"Mattersey Hall","c","c"
201516,"Academic year","Provider","K02000001","United Kingdom",10045476,"Met Film School Limited","Low","219.73"
201516,"Academic year","Provider","K02000001","United Kingdom",10004351,"Middlesex University","Low","254.53"
201516,"Academic year","Provider","K02000001","United Kingdom",10004365,"Millennium Performing Arts Ltd","c","c"
201516,"Academic year","Provider","K02000001","United Kingdom",10023454,"Moorlands College","Low","230.64"
201516,"Academic year","Provider","K02000001","United Kingdom",10004450,"Mountview Academy of Theatre Arts","Medium","310.39"
201516,"Academic year","Provider","K02000001","United Kingdom",10004538,"Nazarene Theological College","c","c"
201516,"Academic year","Provider","K02000001","United Kingdom",10030129,"Nelson College London Ltd","c","c"
201516,"Academic year","Provider","K02000001","United Kingdom",10048199,"New College of the Humanities","High","331.34"
201516,"Academic year","Provider","K02000001","United Kingdom",10007799,"Newcastle University","High","335.42"
201516,"Academic year","Provider","K02000001","United Kingdom",10007832,"Newman University","Medium","276.36"
201516,"Academic year","Provider","K02000001","United Kingdom",10008397,"Norland College","Low","264.71"
201516,"Academic year","Provider","K02000001","United Kingdom",10004775,"Norwich University of the Arts","Medium","300.34"
201516,"Academic year","Provider","K02000001","United Kingdom",10010227,"Oak Hill College","c","c"
201516,"Academic year","Provider","K02000001","United Kingdom",10004930,"Oxford Brookes University","Low","275.87"
201516,"Academic year","Provider","K02000001","United Kingdom",10020439,"Oxford Business College","c","c"
201516,"Academic year","Provider","K02000001","United Kingdom",10042570,"Pearson College","Low","229.27"
201516,"Academic year","Provider","K02000001","United Kingdom",10005127,"Plymouth College of Art","Low","262.42"
201516,"Academic year","Provider","K02000001","United Kingdom",10019178,"Point Blank Music School","c","c"
201516,"Academic year","Provider","K02000001","United Kingdom",10005337,"Queen Margaret University, Edinburgh","Medium","295.55"
201516,"Academic year","Provider","K02000001","United Kingdom",10007775,"Queen Mary University of London","Medium","316.24"
201516,"Academic year","Provider","K02000001","United Kingdom",10005343,"Queen's University Belfast","High","340.62"
201516,"Academic year","Provider","K02000001","United Kingdom",10005389,"Ravensbourne University London","Low","263.15"
201516,"Academic year","Provider","K02000001","United Kingdom",10008455,"Regent College","c","c"
201516,"Academic year","Provider","K02000001","United Kingdom",10021100,"Regents Theological College","c","c"
201516,"Academic year","Provider","K02000001","United Kingdom",10003331,"Regent's University London","Low","221.42"
201516,"Academic year","Provider","K02000001","United Kingdom",10005470,"Richmond, The American International University in London","Low","203.05"
201516,"Academic year","Provider","K02000001","United Kingdom",10007776,"Roehampton University","Low","250.35"
201516,"Academic year","Provider","K02000001","United Kingdom",10005523,"Rose Bruford College of Theatre and Performance","Medium","305.37"
201516,"Academic year","Provider","K02000001","United Kingdom",10005544,"Royal Academy of Dance","c","c"
201516,"Academic year","Provider","K02000001","United Kingdom",10007835,"Royal Academy of Music","Medium","300.34"
201516,"Academic year","Provider","K02000001","United Kingdom",10005545,"Royal Agricultural University","Low","262.94"
201516,"Academic year","Provider","K02000001","United Kingdom",10007778,"Royal College of Music","Medium","312.31"
201516,"Academic year","Provider","K02000001","United Kingdom",10005561,"Royal Conservatoire of Scotland","High","327.86"
201516,"Academic year","Provider","K02000001","United Kingdom",10005553,"Royal Holloway and Bedford New College","Medium","312.78"
201516,"Academic year","Provider","K02000001","United Kingdom",10007837,"Royal Northern College of Music","Medium","297.47"
201516,"Academic year","Provider","K02000001","United Kingdom",10007839,"SAE Education Limited","Low","257.34"
201516,"Academic year","Provider","K02000001","United Kingdom",10005790,"Sheffield Hallam University","Low","275.03"
201516,"Academic year","Provider","K02000001","United Kingdom",10005916,"Slough Borough Council","Medium","287.6"
201516,"Academic year","Provider","K02000001","United Kingdom",10007780,"SOAS University of London","Medium","322.63"
201516,"Academic year","Provider","K02000001","United Kingdom",10006022,"Solent University","Low","250.65"
201516,"Academic year","Provider","K02000001","United Kingdom",10006093,"Spurgeon's College","c","c"
201516,"Academic year","Provider","K02000001","United Kingdom",10005700,"SRUC","Low","226.2"
201516,"Academic year","Provider","K02000001","United Kingdom",10007782,"St George's, University of London","High","330.73"
201516,"Academic year","Provider","K02000001","United Kingdom",10008026,"St Mary's University College","High","327.31"
201516,"Academic year","Provider","K02000001","United Kingdom",10007843,"St Mary's University, Twickenham","Low","274.08"
201516,"Academic year","Provider","K02000001","United Kingdom",10030776,"St Mellitus College","c","c"
201516,"Academic year","Provider","K02000001","United Kingdom",10045289,"St Nicholas Montessori Training Limited","c","c"
201516,"Academic year","Provider","K02000001","United Kingdom",10006243,"St Patrick's International College","c","c"
201516,"Academic year","Provider","K02000001","United Kingdom",10006299,"Staffordshire University","Low","266.07"
201516,"Academic year","Provider","K02000001","United Kingdom",10008010,"Stranmillis University College","Medium","293.34"
201516,"Academic year","Provider","K02000001","United Kingdom",10007855,"Swansea University","Medium","278.51"
201516,"Academic year","Provider","K02000001","United Kingdom",10007161,"Teesside University","Low","266.64"
201516,"Academic year","Provider","K02000001","United Kingdom",10013357,"The Academy of Contemporary Music","Low","245.9"
201516,"Academic year","Provider","K02000001","United Kingdom",10000385,"The Arts University Bournemouth","Medium","306.52"
201516,"Academic year","Provider","K02000001","United Kingdom",10032072,"The Cambridge Theological Federation","c","c"
201516,"Academic year","Provider","K02000001","United Kingdom",10010213,"The City College","c","c"
201516,"Academic year","Provider","K02000001","United Kingdom",10029682,"The Islamic College","c","c"
201516,"Academic year","Provider","K02000001","United Kingdom",10003945,"The Liverpool Institute for Performing Arts","Medium","313.15"
201516,"Academic year","Provider","K02000001","United Kingdom",10015506,"The London College UCK","c","c"
201516,"Academic year","Provider","K02000001","United Kingdom",10008289,"The London Institute of Banking & Finance","Low","254.2"
201516,"Academic year","Provider","K02000001","United Kingdom",10004180,"The Manchester Metropolitan University","Medium","287.43"
201516,"Academic year","Provider","K02000001","United Kingdom",10004797,"The Nottingham Trent University","Medium","291.71"
201516,"Academic year","Provider","K02000001","United Kingdom",10005500,"The Robert Gordon University","High","328.98"
201516,"Academic year","Provider","K02000001","United Kingdom",10007816,"The Royal Central School of Speech and Drama","High","327.79"
201516,"Academic year","Provider","K02000001","United Kingdom",10007779,"The Royal Veterinary College","High","325.59"
201516,"Academic year","Provider","K02000001","United Kingdom",10007783,"The University of Aberdeen","High","347.01"
201516,"Academic year","Provider","K02000001","United Kingdom",10007850,"The University of Bath","High","371.89"
201516,"Academic year","Provider","K02000001","United Kingdom",10006840,"The University of Birmingham","High","349.3"
201516,"Academic year","Provider","K02000001","United Kingdom",10006841,"The University of Bolton","Low","230.32"
201516,"Academic year","Provider","K02000001","United Kingdom",10007785,"The University of Bradford","Medium","292.81"
201516,"Academic year","Provider","K02000001","United Kingdom",10000886,"The University of Brighton","Low","272.59"
201516,"Academic year","Provider","K02000001","United Kingdom",10007786,"The University of Bristol","High","370.77"
201516,"Academic year","Provider","K02000001","United Kingdom",10007787,"The University of Buckingham","Low","266.61"
201516,"Academic year","Provider","K02000001","United Kingdom",10007788,"The University of Cambridge","High","410.37"
201516,"Academic year","Provider","K02000001","United Kingdom",10007141,"The University of Central Lancashire","Medium","281.13"
201516,"Academic year","Provider","K02000001","United Kingdom",10007137,"The University of Chichester","Medium","282.91"
201516,"Academic year","Provider","K02000001","United Kingdom",10007852,"The University of Dundee","Medium","322.98"
201516,"Academic year","Provider","K02000001","United Kingdom",10007789,"The University of East Anglia","High","323.03"
201516,"Academic year","Provider","K02000001","United Kingdom",10007144,"The University of East London","Low","253.17"
201516,"Academic year","Provider","K02000001","United Kingdom",10007790,"The University of Edinburgh","High","373.7"
201516,"Academic year","Provider","K02000001","United Kingdom",10007791,"The University of Essex","Medium","278.5"
201516,"Academic year","Provider","K02000001","United Kingdom",10007792,"The University of Exeter","High","358.83"
201516,"Academic year","Provider","K02000001","United Kingdom",10007794,"The University of Glasgow","High","372"
201516,"Academic year","Provider","K02000001","United Kingdom",10007146,"The University of Greenwich","Medium","294.03"
201516,"Academic year","Provider","K02000001","United Kingdom",10007148,"The University of Huddersfield","Medium","296.55"
201516,"Academic year","Provider","K02000001","United Kingdom",10007149,"The University of Hull","Low","266.04"
201516,"Academic year","Provider","K02000001","United Kingdom",10007150,"The University of Kent","Medium","298.25"
201516,"Academic year","Provider","K02000001","United Kingdom",10007768,"The University of Lancaster","High","340.49"
201516,"Academic year","Provider","K02000001","United Kingdom",10039956,"The University of Law","Medium","279.49"
201516,"Academic year","Provider","K02000001","United Kingdom",10007795,"The University of Leeds","High","348.87"
201516,"Academic year","Provider","K02000001","United Kingdom",10007796,"The University of Leicester","Medium","310.48"
201516,"Academic year","Provider","K02000001","United Kingdom",10007151,"The University of Lincoln","Medium","285.72"
201516,"Academic year","Provider","K02000001","United Kingdom",10006842,"The University of Liverpool","High","324.86"
201516,"Academic year","Provider","K02000001","United Kingdom",10007798,"The University of Manchester","High","342.73"
201516,"Academic year","Provider","K02000001","United Kingdom",10007138,"The University of Northampton","Low","242.08"
201516,"Academic year","Provider","K02000001","United Kingdom",10007774,"The University of Oxford","High","401.74"
201516,"Academic year","Provider","K02000001","United Kingdom",10007155,"The University of Portsmouth","Low","272.23"
201516,"Academic year","Provider","K02000001","United Kingdom",10007802,"The University of Reading","Medium","309.66"
201516,"Academic year","Provider","K02000001","United Kingdom",10007156,"The University of Salford","Medium","284.17"
201516,"Academic year","Provider","K02000001","United Kingdom",10007157,"The University of Sheffield","High","338.69"
201516,"Academic year","Provider","K02000001","United Kingdom",10007158,"The University of Southampton","High","324.17"
201516,"Academic year","Provider","K02000001","United Kingdom",10007803,"The University of St Andrews","High","386.59"
201516,"Academic year","Provider","K02000001","United Kingdom",10007804,"The University of Stirling","High","323.1"
201516,"Academic year","Provider","K02000001","United Kingdom",10007805,"The University of Strathclyde","High","375.03"
201516,"Academic year","Provider","K02000001","United Kingdom",10007159,"The University of Sunderland","Low","262.07"
201516,"Academic year","Provider","K02000001","United Kingdom",10007160,"The University of Surrey","High","355.88"
201516,"Academic year","Provider","K02000001","United Kingdom",10007806,"The University of Sussex","Medium","302.23"
201516,"Academic year","Provider","K02000001","United Kingdom",10007800,"The University of the West of Scotland","Medium","302.7"
201516,"Academic year","Provider","K02000001","United Kingdom",10007163,"The University of Warwick","High","366.11"
201516,"Academic year","Provider","K02000001","United Kingdom",10006566,"The University of West London","Low","253.51"
201516,"Academic year","Provider","K02000001","United Kingdom",10007165,"The University of Westminster","Medium","285.25"
201516,"Academic year","Provider","K02000001","United Kingdom",10003614,"The University of Winchester","Low","261.98"
201516,"Academic year","Provider","K02000001","United Kingdom",10007166,"The University of Wolverhampton","Low","242.82"
201516,"Academic year","Provider","K02000001","United Kingdom",10007167,"The University of York","High","340.75"
201516,"Academic year","Provider","K02000001","United Kingdom",10037822,"Tottenham Hotspur Foundation","Low","217.62"
201516,"Academic year","Provider","K02000001","United Kingdom",10008017,"Trinity Laban Conservatoire of Music and Dance","Medium","306.45"
201516,"Academic year","Provider","K02000001","United Kingdom",10022021,"UK College of Business and Computing","c","c"
201516,"Academic year","Provider","K02000001","United Kingdom",10007807,"Ulster University","Medium","300.77"
201516,"Academic year","Provider","K02000001","United Kingdom",10000712,"University College Birmingham","Low","239.9"
201516,"Academic year","Provider","K02000001","United Kingdom",10007784,"University College London","High","375.51"
201516,"Academic year","Provider","K02000001","United Kingdom",10008173,"University College of Estate Management","Low","204.47"
201516,"Academic year","Provider","K02000001","United Kingdom",10006427,"University for the Creative Arts","Low","270.98"
201516,"Academic year","Provider","K02000001","United Kingdom",10007849,"University of Abertay Dundee","High","325.03"
201516,"Academic year","Provider","K02000001","United Kingdom",10007152,"University of Bedfordshire","Low","235.57"
201516,"Academic year","Provider","K02000001","United Kingdom",10007848,"University of Chester","Low","273.32"
201516,"Academic year","Provider","K02000001","United Kingdom",10007842,"University of Cumbria","Low","264.17"
201516,"Academic year","Provider","K02000001","United Kingdom",10007851,"University of Derby","Low","247.95"
201516,"Academic year","Provider","K02000001","United Kingdom",10007143,"University of Durham","High","382.21"
201516,"Academic year","Provider","K02000001","United Kingdom",10007145,"University of Gloucestershire","Medium","278.12"
201516,"Academic year","Provider","K02000001","United Kingdom",10007147,"University of Hertfordshire","Low","268.86"
201516,"Academic year","Provider","K02000001","United Kingdom",10001282,"University of Northumbria at Newcastle","Medium","314.51"
201516,"Academic year","Provider","K02000001","United Kingdom",10007154,"University of Nottingham","High","340.8"
201516,"Academic year","Provider","K02000001","United Kingdom",10007801,"University of Plymouth","Low","269.86"
201516,"Academic year","Provider","K02000001","United Kingdom",10007793,"University of South Wales","Low","272.1"
201516,"Academic year","Provider","K02000001","United Kingdom",10037449,"University of St Mark and St John","Medium","290.28"
201516,"Academic year","Provider","K02000001","United Kingdom",10014001,"University of Suffolk","Low","260.03"
201516,"Academic year","Provider","K02000001","United Kingdom",10007162,"University of the Arts, London","Medium","280.86"
201516,"Academic year","Provider","K02000001","United Kingdom",10007114,"University of the Highlands and Islands","c","c"
201516,"Academic year","Provider","K02000001","United Kingdom",10007164,"University of the West of England, Bristol","Low","276.12"
201516,"Academic year","Provider","K02000001","United Kingdom",10007858,"University of Wales Trinity Saint David","Low","229.95"
201516,"Academic year","Provider","K02000001","United Kingdom",10007139,"University of Worcester","Low","271.47"
201516,"Academic year","Provider","K02000001","United Kingdom",10023290,"West London College of Business and Management Sciences Limited","Low","193.88"
201516,"Academic year","Provider","K02000001","United Kingdom",10007657,"Writtle University College","Medium","283.65"
201516,"Academic year","Provider","K02000001","United Kingdom",10007713,"York St John University","Low","272.69"
201617,"Academic year","Provider","K02000001","United Kingdom",10008071,"AA School of Architecture","c","c"
201617,"Academic year","Provider","K02000001","United Kingdom",10007856,"Aberystwyth University","Low","261.66"
201617,"Academic year","Provider","K02000001","United Kingdom",10000248,"Academy of Live and Recorded Arts","Low","237.6"
201617,"Academic year","Provider","K02000001","United Kingdom",10000080,"Access to Music Limited","c","c"
201617,"Academic year","Provider","K02000001","United Kingdom",10000291,"Anglia Ruskin University","Low","242.25"
201617,"Academic year","Provider","K02000001","United Kingdom",10005451,"Arden University","Low","136.58"
201617,"Academic year","Provider","K02000001","United Kingdom",10000381,"Arts Educational Schools","High","349.3"
201617,"Academic year","Provider","K02000001","United Kingdom",10007759,"Aston University","Medium","304.95"
201617,"Academic year","Provider","K02000001","United Kingdom",10042364,"Ballet West","c","c"
201617,"Academic year","Provider","K02000001","United Kingdom",10007857,"Bangor University","Low","277.34"
201617,"Academic year","Provider","K02000001","United Kingdom",10000571,"Bath Spa University","Low","277.44"
201617,"Academic year","Provider","K02000001","United Kingdom",10037544,"BIMM Limited","Low","237.74"
201617,"Academic year","Provider","K02000001","United Kingdom",10007760,"Birkbeck College","Low","234.1"
201617,"Academic year","Provider","K02000001","United Kingdom",10007140,"Birmingham City University","Medium","290.81"
201617,"Academic year","Provider","K02000001","United Kingdom",10007811,"Bishop Grosseteste University","Low","259.84"
201617,"Academic year","Provider","K02000001","United Kingdom",10004061,"Bloomsbury Institute","Low","199.56"
201617,"Academic year","Provider","K02000001","United Kingdom",10000824,"Bournemouth University","Medium","286.7"
201617,"Academic year","Provider","K02000001","United Kingdom",10031982,"BPP University","Low","264.13"
201617,"Academic year","Provider","K02000001","United Kingdom",10028216,"Brit College","c","c"
201617,"Academic year","Provider","K02000001","United Kingdom",10000961,"Brunel University London","Medium","301.64"
201617,"Academic year","Provider","K02000001","United Kingdom",10000975,"Buckinghamshire New University","Low","266.21"
201617,"Academic year","Provider","K02000001","United Kingdom",10010308,"Cambridge Arts and Sciences Limited","c","c"
201617,"Academic year","Provider","K02000001","United Kingdom",10001143,"Canterbury Christ Church University","Low","256.3"
201617,"Academic year","Provider","K02000001","United Kingdom",10007854,"Cardiff Metropolitan University","Low","274.46"
201617,"Academic year","Provider","K02000001","United Kingdom",10007814,"Cardiff University","High","326.64"
201617,"Academic year","Provider","K02000001","United Kingdom",10001386,"Chicken Shed Theatre Company","Medium","285"
201617,"Academic year","Provider","K02000001","United Kingdom",10001419,"Christie's Education Limited","c","c"
201617,"Academic year","Provider","K02000001","United Kingdom",10039082,"City and Guilds of London Art School","c","c"
201617,"Academic year","Provider","K02000001","United Kingdom",10001478,"City, University of London","Medium","303.53"
201617,"Academic year","Provider","K02000001","United Kingdom",10007912,"Cliff College","c","c"
201617,"Academic year","Provider","K02000001","United Kingdom",10001653,"Conservatoire for Dance and Drama","Medium","285.97"
201617,"Academic year","Provider","K02000001","United Kingdom",10034324,"Court Theatre Training Company Ltd","c","c"
201617,"Academic year","Provider","K02000001","United Kingdom",10007761,"Courtauld Institute of Art","High","357.68"
201617,"Academic year","Provider","K02000001","United Kingdom",10001726,"Coventry University","Low","268.53"
201617,"Academic year","Provider","K02000001","United Kingdom",10001883,"De Montfort University","Low","260.04"
201617,"Academic year","Provider","K02000001","United Kingdom",10007823,"Edge Hill University","Medium","306.04"
201617,"Academic year","Provider","K02000001","United Kingdom",10007772,"Edinburgh Napier University","Medium","313.12"
201617,"Academic year","Provider","K02000001","United Kingdom",10022047,"Empire College London Limited","c","c"
201617,"Academic year","Provider","K02000001","United Kingdom",10033187,"Fairfield School of Business Ltd","c","c"
201617,"Academic year","Provider","K02000001","United Kingdom",10008640,"Falmouth University","Medium","280.24"
201617,"Academic year","Provider","K02000001","United Kingdom",10038763,"ForMission Ltd","c","c"
201617,"Academic year","Provider","K02000001","United Kingdom",10022087,"Futureworks","Low","260.15"
201617,"Academic year","Provider","K02000001","United Kingdom",10007762,"Glasgow Caledonian University","High","329.61"
201617,"Academic year","Provider","K02000001","United Kingdom",10002681,"Glasgow School of Art","High","348.91"
201617,"Academic year","Provider","K02000001","United Kingdom",10007833,"Glynd?r University","Low","227.26"
201617,"Academic year","Provider","K02000001","United Kingdom",10002718,"Goldsmiths College","Medium","279.64"
201617,"Academic year","Provider","K02000001","United Kingdom",10002735,"Grafton College","c","c"
201617,"Academic year","Provider","K02000001","United Kingdom",10007937,"GSM London","Low","132.88"
201617,"Academic year","Provider","K02000001","United Kingdom",10007825,"Guildhall School of Music and Drama","High","326.05"
201617,"Academic year","Provider","K02000001","United Kingdom",10040812,"Harper Adams University","Medium","279.88"
201617,"Academic year","Provider","K02000001","United Kingdom",10007764,"Heriot-Watt University","High","332.64"
201617,"Academic year","Provider","K02000001","United Kingdom",10003270,"Imperial College of Science, Technology and Medicine","High","398.2"
201617,"Academic year","Provider","K02000001","United Kingdom",10035638,"Institute of Contemporary Music Performance","Low","253.18"
201617,"Academic year","Provider","K02000001","United Kingdom",10009527,"Istituto Marangoni Limited","c","c"
201617,"Academic year","Provider","K02000001","United Kingdom",10007767,"Keele University","Low","270.04"
201617,"Academic year","Provider","K02000001","United Kingdom",10003645,"King's College London","High","347.49"
201617,"Academic year","Provider","K02000001","United Kingdom",10003678,"Kingston University","Low","264.33"
201617,"Academic year","Provider","K02000001","United Kingdom",10008325,"KLC School of Design","c","c"
201617,"Academic year","Provider","K02000001","United Kingdom",10009285,"Kogan Academy of Dramatic Arts","c","c"
201617,"Academic year","Provider","K02000001","United Kingdom",10003854,"Leeds Arts University","High","323.45"
201617,"Academic year","Provider","K02000001","United Kingdom",10003861,"Leeds Beckett University","Low","269.15"
201617,"Academic year","Provider","K02000001","United Kingdom",10003863,"Leeds Trinity University","Low","240.15"
201617,"Academic year","Provider","K02000001","United Kingdom",10003956,"Liverpool Hope University","Low","270.16"
201617,"Academic year","Provider","K02000001","United Kingdom",10003957,"Liverpool John Moores University","Medium","298.99"
201617,"Academic year","Provider","K02000001","United Kingdom",10030391,"London Churchill College Ltd","c","c"
201617,"Academic year","Provider","K02000001","United Kingdom",10057951,"London College of Creative Media Limited","c","c"
201617,"Academic year","Provider","K02000001","United Kingdom",10004048,"London Metropolitan University","Low","211.39"
201617,"Academic year","Provider","K02000001","United Kingdom",10004063,"London School of Economics and Political Science","High","386.3"
201617,"Academic year","Provider","K02000001","United Kingdom",10022285,"London School of Management Education","c","c"
201617,"Academic year","Provider","K02000001","United Kingdom",10008362,"London School of Science and Technology Limited","c","c"
201617,"Academic year","Provider","K02000001","United Kingdom",10004078,"London South Bank University","Low","243.42"
201617,"Academic year","Provider","K02000001","United Kingdom",10004079,"London Studio Centre","High","335.36"
201617,"Academic year","Provider","K02000001","United Kingdom",10004113,"Loughborough University","High","336.33"
201617,"Academic year","Provider","K02000001","United Kingdom",10020416,"Mattersey Hall","c","c"
201617,"Academic year","Provider","K02000001","United Kingdom",10045476,"Met Film School Limited","Low","206.48"
201617,"Academic year","Provider","K02000001","United Kingdom",10004351,"Middlesex University","Low","253.52"
201617,"Academic year","Provider","K02000001","United Kingdom",10004365,"Millennium Performing Arts Ltd","Medium","312.21"
201617,"Academic year","Provider","K02000001","United Kingdom",10023777,"Mont Rose College of Management and Sciences","c","c"
201617,"Academic year","Provider","K02000001","United Kingdom",10023454,"Moorlands College","Low","233.68"
201617,"Academic year","Provider","K02000001","United Kingdom",10004450,"Mountview Academy of Theatre Arts","Medium","317.45"
201617,"Academic year","Provider","K02000001","United Kingdom",10004538,"Nazarene Theological College","c","c"
201617,"Academic year","Provider","K02000001","United Kingdom",10030129,"Nelson College London Ltd","c","c"
201617,"Academic year","Provider","K02000001","United Kingdom",10048199,"New College of the Humanities","Medium","308.29"
201617,"Academic year","Provider","K02000001","United Kingdom",10007799,"Newcastle University","High","332.55"
201617,"Academic year","Provider","K02000001","United Kingdom",10007832,"Newman University","Low","279.26"
201617,"Academic year","Provider","K02000001","United Kingdom",10008397,"Norland College","Medium","279.72"
201617,"Academic year","Provider","K02000001","United Kingdom",10004775,"Norwich University of the Arts","Medium","305.17"
201617,"Academic year","Provider","K02000001","United Kingdom",10010227,"Oak Hill College","c","c"
201617,"Academic year","Provider","K02000001","United Kingdom",10004930,"Oxford Brookes University","Medium","280.68"
201617,"Academic year","Provider","K02000001","United Kingdom",10020439,"Oxford Business College","c","c"
201617,"Academic year","Provider","K02000001","United Kingdom",10042570,"Pearson College","Low","256.12"
201617,"Academic year","Provider","K02000001","United Kingdom",10005127,"Plymouth College of Art","Low","256.25"
201617,"Academic year","Provider","K02000001","United Kingdom",10019178,"Point Blank Music School","Low","138.57"
201617,"Academic year","Provider","K02000001","United Kingdom",10005337,"Queen Margaret University, Edinburgh","Medium","308.26"
201617,"Academic year","Provider","K02000001","United Kingdom",10007775,"Queen Mary University of London","Medium","315.89"
201617,"Academic year","Provider","K02000001","United Kingdom",10005343,"Queen's University Belfast","High","341.75"
201617,"Academic year","Provider","K02000001","United Kingdom",10005389,"Ravensbourne University London","Low","258.86"
201617,"Academic year","Provider","K02000001","United Kingdom",10008455,"Regent College","c","c"
201617,"Academic year","Provider","K02000001","United Kingdom",10021100,"Regents Theological College","c","c"
201617,"Academic year","Provider","K02000001","United Kingdom",10003331,"Regent's University London","Low","220.61"
201617,"Academic year","Provider","K02000001","United Kingdom",10005470,"Richmond, The American International University in London","Low","242.94"
201617,"Academic year","Provider","K02000001","United Kingdom",10007776,"Roehampton University","Low","249.79"
201617,"Academic year","Provider","K02000001","United Kingdom",10005523,"Rose Bruford College of Theatre and Performance","Medium","298.23"
201617,"Academic year","Provider","K02000001","United Kingdom",10005544,"Royal Academy of Dance","c","c"
201617,"Academic year","Provider","K02000001","United Kingdom",10007835,"Royal Academy of Music","Medium","312.04"
201617,"Academic year","Provider","K02000001","United Kingdom",10005545,"Royal Agricultural University","Low","262.51"
201617,"Academic year","Provider","K02000001","United Kingdom",10007778,"Royal College of Music","Medium","284.93"
