"time_period","time_identifier","geographic_level","country_code","country_name","gender","fsm_status","ethnicity_major","ethnicity_minor","progression_rate","high_tariff_progression_rate","number_of_he_students","number_of_high_tariff_he_students","number_of_students"
201617,"Academic year","National","E92000001","England","Male","All Other Pupils","Asian","Total",61.5,13.3,11512,2495,18704
201617,"Academic year","National","E92000001","England","Male","All Other Pupils","Black","Black Caribbean",39.4,3.7,1185,111,3011
201617,"Academic year","National","E92000001","England","Male","All Other Pupils","Black","Black - African",65.5,10.5,3514,561,5366
201617,"Academic year","National","E92000001","England","Male","All Other Pupils","Black","Any Other Black Background",47.6,6,518,65,1088
201617,"Academic year","National","E92000001","England","Male","All Other Pupils","Black","Total",55.1,7.8,5217,737,9465
201617,"Academic year","National","E92000001","England","Male","All Other Pupils","Chinese","Chinese",76.1,34.6,825,375,1084
201617,"Academic year","National","E92000001","England","Male","All Other Pupils","Any Other Ethnic Group","Any Other Ethnic Group",53.8,13.1,1445,352,2686
201617,"Academic year","National","E92000001","England","Male","All Other Pupils","Unknown","Unknown",42.4,15.3,1040,374,2451
201617,"Academic year","National","E92000001","England","Male","All Other Pupils","Total","Total",38.9,9.8,96583,24418,248373
201617,"Academic year","National","E92000001","England","Male","Total","White","White - British",32.3,8.2,72236,18386,223927
201617,"Academic year","National","E92000001","England","Male","Total","White","White - Irish",43.9,14.5,445,147,1013
201617,"Academic year","National","E92000001","England","Male","Total","White","Traveller of Irish Heritage",2.7,0,2,0,73
201617,"Academic year","National","E92000001","England","Male","Total","White","Gypsy / Roma",4.6,0.8,18,3,393
201617,"Academic year","National","E92000001","England","Male","Total","White","Any Other White Background",40.9,10.5,4089,1050,9989
201617,"Academic year","National","E92000001","England","Male","Total","White","Total",32.6,8.3,76790,19586,235395
201617,"Academic year","National","E92000001","England","Male","Total","Mixed","White and Black Caribbean",29.2,4.2,1048,150,3583
201617,"Academic year","National","E92000001","England","Male","Total","Mixed","White and Black African",42.1,10.1,490,117,1164
201617,"Academic year","National","E92000001","England","Male","Total","Mixed","White and Asian",50,16.5,1141,376,2283
201617,"Academic year","National","E92000001","England","Male","Total","Mixed","Any Other Mixed Background",44,11.9,1665,450,3780
201617,"Academic year","National","E92000001","England","Male","Total","Mixed","Total",40.2,10.1,4344,1093,10810
201617,"Academic year","National","E92000001","England","Male","Total","Asian","Indian",68.1,18.9,4718,1309,6930
201617,"Academic year","National","E92000001","England","Male","Total","Asian","Pakistani",50.5,7.2,4674,662,9255
201617,"Academic year","National","E92000001","England","Male","Total","Asian","Bangladeshi",56.1,7.9,2137,301,3810
201617,"Academic year","National","E92000001","England","Male","Total","Asian","Any Other Asian Background",60.9,13.5,2455,544,4030
201617,"Academic year","National","E92000001","England","Male","Total","Asian","Total",58.2,11.7,13984,2816,24025
201617,"Academic year","National","E92000001","England","Male","Total","Black","Black Caribbean",36.7,3.1,1496,125,4075
201617,"Academic year","National","E92000001","England","Male","Total","Black","Black - African",61.4,8.5,4942,686,8046
201617,"Academic year","National","E92000001","England","Male","Total","Black","Any Other Black Background",42.7,4.9,668,77,1563
201617,"Academic year","National","E92000001","England","Male","Total","Black","Total",51.9,6.5,7106,888,13684
201617,"Academic year","National","E92000001","England","Male","Total","Chinese","Chinese",75.2,33.7,880,394,1170
201617,"Academic year","National","E92000001","England","Male","Total","Any Other Ethnic Group","Any Other Ethnic Group",52.6,11.3,2028,437,3857
201617,"Academic year","National","E92000001","England","Male","Total","Unknown","Unknown",38.7,13,1137,382,2938
201617,"Academic year","National","E92000001","England","Male","Total","Total","Total",36.4,8.8,106269,25596,291879
201617,"Academic year","National","E92000001","England","Total","Free School Meals","White","White - British",15.1,1.7,8321,940,55074
201617,"Academic year","National","E92000001","England","Total","Free School Meals","White","White - Irish",18.4,4.2,52,12,283
201617,"Academic year","National","E92000001","England","Total","Free School Meals","White","Traveller of Irish Heritage",5.6,0,5,0,89
201617,"Academic year","National","E92000001","England","Total","Free School Meals","White","Gypsy / Roma",3.5,0.3,14,1,399
201617,"Academic year","National","E92000001","England","Total","Free School Meals","White","Any Other White Background",39.6,6,1113,169,2813
201617,"Academic year","National","E92000001","England","Total","Free School Meals","White","Total",16.2,1.9,9505,1122,58658
201617,"Academic year","National","E92000001","England","Total","Free School Meals","Mixed","White and Black Caribbean",21.3,2.9,390,53,1831
201617,"Academic year","National","E92000001","England","Total","Free School Meals","Mixed","White and Black African",40.5,5.9,220,32,543
201617,"Academic year","National","E92000001","England","Total","Free School Meals","Mixed","White and Asian",32.1,7.7,230,55,716
201617,"Academic year","National","E92000001","England","Total","Free School Meals","Mixed","Any Other Mixed Background",35.5,5.6,529,83,1492
201617,"Academic year","National","E92000001","England","Total","Free School Meals","Mixed","Total",29.9,4.9,1369,223,4582
201617,"Academic year","National","E92000001","England","Total","Free School Meals","Asian","Indian",57,8.8,745,115,1308
201617,"Academic year","National","E92000001","England","Total","Free School Meals","Asian","Pakistani",47.3,5.2,2361,261,4988
201617,"Academic year","National","E92000001","England","Total","Free School Meals","Asian","Bangladeshi",56,6.2,1656,184,2957
201617,"Academic year","National","E92000001","England","Total","Free School Meals","Asian","Any Other Asian Background",54.6,8.3,669,102,1226
201617,"Academic year","National","E92000001","England","Total","Free School Meals","Asian","Total",51.8,6.3,5431,662,10479
201617,"Academic year","National","E92000001","England","Total","Free School Meals","Black","Black Caribbean",36.9,2.3,761,48,2061
201617,"Academic year","National","E92000001","England","Total","Free School Meals","Black","Black - African",60.9,6,3324,325,5458
201617,"Academic year","National","E92000001","England","Total","Free School Meals","Black","Any Other Black Background",42.3,4.1,393,38,930
201617,"Academic year","National","E92000001","England","Total","Free School Meals","Black","Total",53,4.9,4478,411,8449
201617,"Academic year","National","E92000001","England","Total","Free School Meals","Chinese","Chinese",71.3,23.4,122,40,171
201617,"Academic year","National","E92000001","England","Total","Free School Meals","Any Other Ethnic Group","Any Other Ethnic Group",55.3,7.5,1262,171,2281
201617,"Academic year","National","E92000001","England","Total","Free School Meals","Unknown","Unknown",24.8,2.6,225,24,907
201617,"Academic year","National","E92000001","England","Total","Free School Meals","Total","Total",26.2,3.1,22392,2653,85527
201617,"Academic year","National","E92000001","England","Total","All Other Pupils","White","White - British",40,10.3,153507,39476,384040
201617,"Academic year","National","E92000001","England","Total","All Other Pupils","White","White - Irish",56.5,20.7,911,333,1611
201617,"Academic year","National","E92000001","England","Total","All Other Pupils","White","Traveller of Irish Heritage",3.6,0,2,0,56
201617,"Academic year","National","E92000001","England","Total","All Other Pupils","White","Gypsy / Roma",7.1,1.1,31,5,436
201617,"Academic year","National","E92000001","England","Total","All Other Pupils","White","Any Other White Background",46.3,12.3,7836,2078,16911
201617,"Academic year","National","E92000001","England","Total","All Other Pupils","White","Total",40.3,10.4,162287,41892,403054
201617,"Academic year","National","E92000001","England","Total","All Other Pupils","Mixed","White and Black Caribbean",40.3,6.9,2218,378,5498
201617,"Academic year","National","E92000001","England","Total","All Other Pupils","Mixed","White and Black African",52,12.7,935,229,1798
201617,"Academic year","National","E92000001","England","Total","All Other Pupils","Mixed","White and Asian",58.4,19.6,2187,735,3748
201617,"Academic year","National","E92000001","England","Total","All Other Pupils","Mixed","Any Other Mixed Background",53.3,15.2,3231,923,6065
201617,"Academic year","National","E92000001","England","Total","All Other Pupils","Mixed","Total",50.1,13.2,8571,2265,17109
201617,"Academic year","National","E92000001","England","Total","All Other Pupils","Asian","Indian",74.2,20.3,9078,2486,12229
201617,"Academic year","National","E92000001","England","Total","All Other Pupils","Asian","Pakistani",58.3,8.4,7480,1077,12826
201617,"Academic year","National","E92000001","England","Total","All Other Pupils","Asian","Bangladeshi",66.5,9.8,3154,467,4743
201617,"Academic year","National","E92000001","England","Total","All Other Pupils","Asian","Any Other Asian Background",67.2,15.2,4456,1006,6630
201617,"Academic year","National","E92000001","England","Total","All Other Pupils","Asian","Total",66.3,13.8,24168,5036,36428
201617,"Academic year","National","E92000001","England","Total","All Other Pupils","Black","Black Caribbean",48.8,5.3,2986,327,6119
201617,"Academic year","National","E92000001","England","Total","All Other Pupils","Black","Black - African",72,11.8,7784,1276,10815
201617,"Academic year","National","E92000001","England","Total","All Other Pupils","Black","Any Other Black Background",57.2,8.3,1237,180,2163
201617,"Academic year","National","E92000001","England","Total","All Other Pupils","Black","Total",62.9,9.3,12007,1783,19097
201617,"Academic year","National","E92000001","England","Total","All Other Pupils","Chinese","Chinese",79.7,35,1696,746,2129
201617,"Academic year","National","E92000001","England","Total","All Other Pupils","Any Other Ethnic Group","Any Other Ethnic Group",58.9,13.7,2963,691,5029
201617,"Academic year","National","E92000001","England","Total","All Other Pupils","Unknown","Unknown",47,15.8,2149,721,4569
201617,"Academic year","National","E92000001","England","Total","All Other Pupils","Total","Total",43.9,10.9,213841,53134,487415
201617,"Academic year","National","E92000001","England","Total","Total","White","White - British",36.9,9.2,161828,40416,439114
201617,"Academic year","National","E92000001","England","Total","Total","White","White - Irish",50.8,18.2,963,345,1894
201617,"Academic year","National","E92000001","England","Total","Total","White","Traveller of Irish Heritage",4.8,0,7,0,145
201617,"Academic year","National","E92000001","England","Total","Total","White","Gypsy / Roma",5.4,0.7,45,6,835
201617,"Academic year","National","E92000001","England","Total","Total","White","Any Other White Background",45.4,11.4,8949,2247,19724
201617,"Academic year","National","E92000001","England","Total","Total","White","Total",37.2,9.3,171792,43014,461712
201617,"Academic year","National","E92000001","England","Total","Total","Mixed","White and Black Caribbean",35.6,5.9,2608,431,7329
201617,"Academic year","National","E92000001","England","Total","Total","Mixed","White and Black African",49.3,11.1,1155,261,2341
201617,"Academic year","National","E92000001","England","Total","Total","Mixed","White and Asian",54.1,17.7,2417,790,4464
201617,"Academic year","National","E92000001","England","Total","Total","Mixed","Any Other Mixed Background",49.8,13.3,3760,1006,7557
201617,"Academic year","National","E92000001","England","Total","Total","Mixed","Total",45.8,11.5,9940,2488,21691
201617,"Academic year","National","E92000001","England","Total","Total","Asian","Indian",72.6,19.2,9823,2601,13537
201617,"Academic year","National","E92000001","England","Total","Total","Asian","Pakistani",55.2,7.5,9841,1338,17814
201617,"Academic year","National","E92000001","England","Total","Total","Asian","Bangladeshi",62.5,8.5,4810,651,7700
201617,"Academic year","National","E92000001","England","Total","Total","Asian","Any Other Asian Background",65.2,14.1,5125,1108,7856
201617,"Academic year","National","E92000001","England","Total","Total","Asian","Total",63.1,12.1,29599,5698,46907
201617,"Academic year","National","E92000001","England","Total","Total","Black","Black Caribbean",45.8,4.6,3747,375,8180
201617,"Academic year","National","E92000001","England","Total","Total","Black","Black - African",68.3,9.8,11108,1601,16273
201617,"Academic year","National","E92000001","England","Total","Total","Black","Any Other Black Background",52.7,7,1630,218,3093
201617,"Academic year","National","E92000001","England","Total","Total","Black","Total",59.8,8,16485,2194,27546
201617,"Academic year","National","E92000001","England","Total","Total","Chinese","Chinese",79,34.2,1818,786,2300
201617,"Academic year","National","E92000001","England","Total","Total","Any Other Ethnic Group","Any Other Ethnic Group",57.8,11.8,4225,862,7310
201617,"Academic year","National","E92000001","England","Total","Total","Unknown","Unknown",43.4,13.6,2374,745,5476
201617,"Academic year","National","E92000001","England","Total","Total","Total","Total",41.2,9.7,236233,55787,572942
201718,"Academic year","National","E92000001","England","Female","Free School Meals","White","White - British",18.5,2.2,4701,559,25410
201718,"Academic year","National","E92000001","England","Female","Free School Meals","White","White - Irish",24.1,3,32,4,133
201718,"Academic year","National","E92000001","England","Female","Free School Meals","White","Traveller of Irish Heritage",2.2,0,1,0,46
201718,"Academic year","National","E92000001","England","Female","Free School Meals","White","Gypsy / Roma",3.5,0.4,8,1,226
201718,"Academic year","National","E92000001","England","Female","Free School Meals","White","Any Other White Background",45.3,6.1,586,79,1294
201718,"Academic year","National","E92000001","England","Female","Free School Meals","White","Total",19.7,2.4,5328,643,27109
201718,"Academic year","National","E92000001","England","Female","Free School Meals","Mixed","White and Black Caribbean",27.5,3,247,27,897
201718,"Academic year","National","E92000001","England","Female","Free School Meals","Mixed","White and Black African",47.9,6.3,138,18,288
201718,"Academic year","National","E92000001","England","Female","Free School Meals","Mixed","White and Asian",43.1,8.2,152,29,353
201718,"Academic year","National","E92000001","England","Female","Free School Meals","Mixed","Any Other Mixed Background",39.5,6.1,291,45,736
201718,"Academic year","National","E92000001","England","Female","Free School Meals","Mixed","Total",36.4,5.2,828,119,2274
201718,"Academic year","National","E92000001","England","Female","Free School Meals","Asian","Indian",56.1,8.3,346,51,617
201718,"Academic year","National","E92000001","England","Female","Free School Meals","Asian","Pakistani",52,6.5,1158,145,2228
201718,"Academic year","National","E92000001","England","Female","Free School Meals","Asian","Bangladeshi",62.2,8.9,933,133,1501
201718,"Academic year","National","E92000001","England","Female","Free School Meals","Asian","Any Other Asian Background",59.4,9.2,323,50,544
201718,"Academic year","National","E92000001","England","Female","Free School Meals","Asian","Total",56.4,7.8,2760,379,4890
201718,"Academic year","National","E92000001","England","Female","Free School Meals","Black","Black Caribbean",41.7,3.1,403,30,966
201718,"Academic year","National","E92000001","England","Female","Free School Meals","Black","Black - African",66.8,8.5,1635,208,2447
201718,"Academic year","National","E92000001","England","Female","Free School Meals","Black","Any Other Black Background",53.4,6.1,238,27,446
201718,"Academic year","National","E92000001","England","Female","Free School Meals","Black","Total",59,6.9,2276,265,3859
201718,"Academic year","National","E92000001","England","Female","Free School Meals","Chinese","Chinese",78.1,28.8,57,21,73
201718,"Academic year","National","E92000001","England","Female","Free School Meals","Any Other Ethnic Group","Any Other Ethnic Group",58.9,9.3,616,97,1046
201718,"Academic year","National","E92000001","England","Female","Free School Meals","Unknown","Unknown",32.1,5.5,141,24,439
201718,"Academic year","National","E92000001","England","Female","Free School Meals","Total","Total",30.2,3.9,12006,1548,39690
201718,"Academic year","National","E92000001","England","Female","All Other Pupils","White","White - British",46.2,11.8,83884,21456,181671
201718,"Academic year","National","E92000001","England","Female","All Other Pupils","White","White - Irish",63.1,25.1,528,210,837
201718,"Academic year","National","E92000001","England","Female","All Other Pupils","White","Traveller of Irish Heritage",10.5,0,2,0,19
201718,"Academic year","National","E92000001","England","Female","All Other Pupils","White","Gypsy / Roma",6.7,0.4,19,1,284
201718,"Academic year","National","E92000001","England","Female","All Other Pupils","White","Any Other White Background",51.8,13.7,4763,1257,9200
201718,"Academic year","National","E92000001","England","Female","All Other Pupils","White","Total",46.5,11.9,89196,22924,192011
201718,"Academic year","National","E92000001","England","Female","All Other Pupils","Mixed","White and Black Caribbean",45.5,8.4,1325,245,2914
201718,"Academic year","National","E92000001","England","Female","All Other Pupils","Mixed","White and Black African",60.5,14.2,548,129,906
201718,"Academic year","National","E92000001","England","Female","All Other Pupils","Mixed","White and Asian",64.8,23.3,1235,445,1906
201718,"Academic year","National","E92000001","England","Female","All Other Pupils","Mixed","Any Other Mixed Background",59.3,17.4,1833,538,3091
201718,"Academic year","National","E92000001","England","Female","All Other Pupils","Mixed","Total",56,15.4,4941,1357,8817
201718,"Academic year","National","E92000001","England","Female","All Other Pupils","Asian","Indian",79,20.3,4699,1206,5947
201718,"Academic year","National","E92000001","England","Female","All Other Pupils","Asian","Pakistani",64.5,9.7,4267,644,6616
201718,"Academic year","National","E92000001","England","Female","All Other Pupils","Asian","Bangladeshi",73.6,12.2,1894,314,2572
201718,"Academic year","National","E92000001","England","Female","All Other Pupils","Asian","Any Other Asian Background",74.8,18.3,2437,595,3257
201718,"Academic year","National","E92000001","England","Female","All Other Pupils","Asian","Total",72.3,15,13297,2759,18392
201718,"Academic year","National","E92000001","England","Female","All Other Pupils","Black","Black Caribbean",61.1,7.9,1799,232,2942
201718,"Academic year","National","E92000001","England","Female","All Other Pupils","Black","Black - African",77.6,14.4,4452,826,5736
201718,"Academic year","National","E92000001","England","Female","All Other Pupils","Black","Any Other Black Background",66.1,11,733,122,1109
201718,"Academic year","National","E92000001","England","Female","All Other Pupils","Black","Total",71.4,12.1,6984,1180,9787
201718,"Academic year","National","E92000001","England","Female","All Other Pupils","Chinese","Chinese",81.5,37.4,822,377,1008
201718,"Academic year","National","E92000001","England","Female","All Other Pupils","Any Other Ethnic Group","Any Other Ethnic Group",64.6,14.6,1625,367,2516
201718,"Academic year","National","E92000001","England","Female","All Other Pupils","Unknown","Unknown",51.5,15.9,1127,347,2187
201718,"Academic year","National","E92000001","England","Female","All Other Pupils","Total","Total",50.3,12.5,117992,29311,234718
201718,"Academic year","National","E92000001","England","Female","Total","White","White - British",42.8,10.6,88585,22015,207081
201718,"Academic year","National","E92000001","England","Female","Total","White","White - Irish",57.7,22.1,560,214,970
201718,"Academic year","National","E92000001","England","Female","Total","White","Traveller of Irish Heritage",4.6,0,3,0,65
201718,"Academic year","National","E92000001","England","Female","Total","White","Gypsy / Roma",5.3,0.4,27,2,510
201718,"Academic year","National","E92000001","England","Female","Total","White","Any Other White Background",51,12.7,5349,1336,10494
201718,"Academic year","National","E92000001","England","Female","Total","White","Total",43.1,10.8,94524,23567,219120
201718,"Academic year","National","E92000001","England","Female","Total","Mixed","White and Black Caribbean",41.2,7.1,1572,272,3811
201718,"Academic year","National","E92000001","England","Female","Total","Mixed","White and Black African",57.5,12.3,686,147,1194
201718,"Academic year","National","E92000001","England","Female","Total","Mixed","White and Asian",61.4,21,1387,474,2259
201718,"Academic year","National","E92000001","England","Female","Total","Mixed","Any Other Mixed Background",55.5,15.2,2124,583,3827
201718,"Academic year","National","E92000001","England","Female","Total","Mixed","Total",52,13.3,5769,1476,11091
201718,"Academic year","National","E92000001","England","Female","Total","Asian","Indian",76.9,19.1,5045,1257,6564
201718,"Academic year","National","E92000001","England","Female","Total","Asian","Pakistani",61.3,8.9,5425,789,8844
201718,"Academic year","National","E92000001","England","Female","Total","Asian","Bangladeshi",69.4,11,2827,447,4073
201718,"Academic year","National","E92000001","England","Female","Total","Asian","Any Other Asian Background",72.6,17,2760,645,3801
201718,"Academic year","National","E92000001","England","Female","Total","Asian","Total",69,13.5,16057,3138,23282
201718,"Academic year","National","E92000001","England","Female","Total","Black","Black Caribbean",56.3,6.7,2202,262,3908
201718,"Academic year","National","E92000001","England","Female","Total","Black","Black - African",74.4,12.6,6087,1034,8183
201718,"Academic year","National","E92000001","England","Female","Total","Black","Any Other Black Background",62.4,9.6,971,149,1555
201718,"Academic year","National","E92000001","England","Female","Total","Black","Total",67.9,10.6,9260,1445,13646
201718,"Academic year","National","E92000001","England","Female","Total","Chinese","Chinese",81.3,36.8,879,398,1081
201718,"Academic year","National","E92000001","England","Female","Total","Any Other Ethnic Group","Any Other Ethnic Group",62.9,13,2241,464,3562
201718,"Academic year","National","E92000001","England","Female","Total","Unknown","Unknown",48.3,14.1,1268,371,2626
201718,"Academic year","National","E92000001","England","Female","Total","Total","Total",47.4,11.2,129998,30859,274408
201718,"Academic year","National","E92000001","England","Male","Free School Meals","White","White - British",12.8,1.6,3372,419,26445
201718,"Academic year","National","E92000001","England","Male","Free School Meals","White","White - Irish",15.9,2.1,23,3,145
201718,"Academic year","National","E92000001","England","Male","Free School Meals","White","Traveller of Irish Heritage",5.1,0,2,0,39
201718,"Academic year","National","E92000001","England","Male","Free School Meals","White","Gypsy / Roma",2.9,0,7,0,238
201718,"Academic year","National","E92000001","England","Male","Free School Meals","White","Any Other White Background",34.3,5.5,482,77,1405
201718,"Academic year","National","E92000001","England","Male","Free School Meals","White","Total",13.7,1.8,3886,499,28272
201718,"Academic year","National","E92000001","England","Male","Free School Meals","Mixed","White and Black Caribbean",17.4,2.1,160,19,920
201718,"Academic year","National","E92000001","England","Male","Free School Meals","Mixed","White and Black African",28.1,5.6,70,14,249
201718,"Academic year","National","E92000001","England","Male","Free School Meals","Mixed","White and Asian",31,5.9,120,23,387
201718,"Academic year","National","E92000001","England","Male","Free School Meals","Mixed","Any Other Mixed Background",30.1,5.4,224,40,744
201718,"Academic year","National","E92000001","England","Male","Free School Meals","Mixed","Total",25,4.2,574,96,2300
201718,"Academic year","National","E92000001","England","Male","Free School Meals","Asian","Indian",52.2,8.4,311,50,596
201718,"Academic year","National","E92000001","England","Male","Free School Meals","Asian","Pakistani",42.4,5,1069,125,2519
201718,"Academic year","National","E92000001","England","Male","Free School Meals","Asian","Bangladeshi",49,6.6,692,93,1411
201718,"Academic year","National","E92000001","England","Male","Free School Meals","Asian","Any Other Asian Background",48.9,6,311,38,636
201718,"Academic year","National","E92000001","England","Male","Free School Meals","Asian","Total",46.2,5.9,2383,306,5162
201718,"Academic year","National","E92000001","England","Male","Free School Meals","Black","Black Caribbean",27.2,2.4,249,22,914
201718,"Academic year","National","E92000001","England","Male","Free School Meals","Black","Black - African",50.8,5.7,1281,144,2521
201718,"Academic year","National","E92000001","England","Male","Free School Meals","Black","Any Other Black Background",35.9,3.3,162,15,451
201718,"Academic year","National","E92000001","England","Male","Free School Meals","Black","Total",43.5,4.7,1692,181,3886
201718,"Academic year","National","E92000001","England","Male","Free School Meals","Chinese","Chinese",66.2,29.7,49,22,74
201718,"Academic year","National","E92000001","England","Male","Free School Meals","Any Other Ethnic Group","Any Other Ethnic Group",51.6,7.7,572,85,1109
201718,"Academic year","National","E92000001","England","Male","Free School Meals","Unknown","Unknown",21.1,4.3,114,23,540
201718,"Academic year","National","E92000001","England","Male","Free School Meals","Total","Total",22.4,2.9,9270,1212,41343
201718,"Academic year","National","E92000001","England","Male","All Other Pupils","White","White - British",35.9,9.4,68007,17756,189688
201718,"Academic year","National","E92000001","England","Male","All Other Pupils","White","White - Irish",51.2,20.3,399,158,779
201718,"Academic year","National","E92000001","England","Male","All Other Pupils","White","Traveller of Irish Heritage",6.7,0,2,0,30
201718,"Academic year","National","E92000001","England","Male","All Other Pupils","White","Gypsy / Roma",4.8,0.8,12,2,250
201718,"Academic year","National","E92000001","England","Male","All Other Pupils","White","Any Other White Background",41.9,11.1,3949,1050,9423
201718,"Academic year","National","E92000001","England","Male","All Other Pupils","White","Total",36.2,9.5,72369,18966,200170
201718,"Academic year","National","E92000001","England","Male","All Other Pupils","Mixed","White and Black Caribbean",33.4,6.3,897,170,2684
201718,"Academic year","National","E92000001","England","Male","All Other Pupils","Mixed","White and Black African",48.4,11.7,447,108,924
201718,"Academic year","National","E92000001","England","Male","All Other Pupils","Mixed","White and Asian",54.4,18.4,1067,362,1963
201718,"Academic year","National","E92000001","England","Male","All Other Pupils","Mixed","Any Other Mixed Background",50.3,15.8,1539,485,3060
201718,"Academic year","National","E92000001","England","Male","All Other Pupils","Mixed","Total",45.8,13,3950,1125,8631
201718,"Academic year","National","E92000001","England","Male","All Other Pupils","Asian","Indian",69.1,19.9,4311,1241,6238
201718,"Academic year","National","E92000001","England","Male","All Other Pupils","Asian","Pakistani",54.4,8.5,3945,614,7256
201718,"Academic year","National","E92000001","England","Male","All Other Pupils","Asian","Bangladeshi",61.9,10.2,1643,270,2655
201718,"Academic year","National","E92000001","England","Male","All Other Pupils","Asian","Any Other Asian Background",62.2,15.2,2199,537,3536
201718,"Academic year","National","E92000001","England","Male","All Other Pupils","Asian","Total",61.5,13.5,12098,2662,19685
201718,"Academic year","National","E92000001","England","Male","All Other Pupils","Black","Black Caribbean",38.8,4.2,1092,117,2811
201718,"Academic year","National","E92000001","England","Male","All Other Pupils","Black","Black - African",64.8,9.8,3614,546,5579
201718,"Academic year","National","E92000001","England","Male","All Other Pupils","Black","Any Other Black Background",48,6.1,539,69,1124
201718,"Academic year","National","E92000001","England","Male","All Other Pupils","Black","Total",55.1,7.7,5245,732,9514
201718,"Academic year","National","E92000001","England","Male","All Other Pupils","Chinese","Chinese",74.4,34,740,338,995
201718,"Academic year","National","E92000001","England","Male","All Other Pupils","Any Other Ethnic Group","Any Other Ethnic Group",54.4,12.9,1558,369,2863
201718,"Academic year","National","E92000001","England","Male","All Other Pupils","Unknown","Unknown",39.4,11.2,926,264,2351
201718,"Academic year","National","E92000001","England","Male","All Other Pupils","Total","Total",39.7,10,96886,24456,244209
201718,"Academic year","National","E92000001","England","Male","Total","White","White - British",33,8.4,71379,18175,216133
201718,"Academic year","National","E92000001","England","Male","Total","White","White - Irish",45.7,17.4,422,161,924
201718,"Academic year","National","E92000001","England","Male","Total","White","Traveller of Irish Heritage",5.8,0,4,0,69
201718,"Academic year","National","E92000001","England","Male","Total","White","Gypsy / Roma",3.9,0.4,19,2,488
201718,"Academic year","National","E92000001","England","Male","Total","White","Any Other White Background",40.9,10.4,4431,1127,10828
201718,"Academic year","National","E92000001","England","Male","Total","White","Total",33.4,8.5,76255,19465,228442
201718,"Academic year","National","E92000001","England","Male","Total","Mixed","White and Black Caribbean",29.3,5.2,1057,189,3604
201718,"Academic year","National","E92000001","England","Male","Total","Mixed","White and Black African",44.1,10.4,517,122,1173
201718,"Academic year","National","E92000001","England","Male","Total","Mixed","White and Asian",50.5,16.4,1187,385,2350
201718,"Academic year","National","E92000001","England","Male","Total","Mixed","Any Other Mixed Background",46.3,13.8,1763,525,3804
201718,"Academic year","National","E92000001","England","Male","Total","Mixed","Total",41.4,11.2,4524,1221,10931
201718,"Academic year","National","E92000001","England","Male","Total","Asian","Indian",67.6,18.9,4622,1291,6834
201718,"Academic year","National","E92000001","England","Male","Total","Asian","Pakistani",51.3,7.6,5014,739,9775
201718,"Academic year","National","E92000001","England","Male","Total","Asian","Bangladeshi",57.4,8.9,2335,363,4066
201718,"Academic year","National","E92000001","England","Male","Total","Asian","Any Other Asian Background",60.2,13.8,2510,575,4172
201718,"Academic year","National","E92000001","England","Male","Total","Asian","Total",58.3,11.9,14481,2968,24847
201718,"Academic year","National","E92000001","England","Male","Total","Black","Black Caribbean",36,3.7,1341,139,3725
201718,"Academic year","National","E92000001","England","Male","Total","Black","Black - African",60.4,8.5,4895,690,8100
201718,"Academic year","National","E92000001","England","Male","Total","Black","Any Other Black Background",44.5,5.3,701,84,1575
201718,"Academic year","National","E92000001","England","Male","Total","Black","Total",51.8,6.8,6937,913,13400
201718,"Academic year","National","E92000001","England","Male","Total","Chinese","Chinese",73.8,33.7,789,360,1069
201718,"Academic year","National","E92000001","England","Male","Total","Any Other Ethnic Group","Any Other Ethnic Group",53.6,11.4,2130,454,3972
201718,"Academic year","National","E92000001","England","Male","Total","Unknown","Unknown",36,9.9,1040,287,2891
201718,"Academic year","National","E92000001","England","Male","Total","Total","Total",37.2,9,106156,25668,285552
201718,"Academic year","National","E92000001","England","Total","Free School Meals","White","White - British",15.6,1.9,8073,978,51855
201718,"Academic year","National","E92000001","England","Total","Free School Meals","White","White - Irish",19.8,2.5,55,7,278
201718,"Academic year","National","E92000001","England","Total","Free School Meals","White","Traveller of Irish Heritage",3.5,0,3,0,85
201718,"Academic year","National","E92000001","England","Total","Free School Meals","White","Gypsy / Roma",3.2,0.2,15,1,464
201718,"Academic year","National","E92000001","England","Total","Free School Meals","White","Any Other White Background",39.6,5.8,1068,156,2699
201718,"Academic year","National","E92000001","England","Total","Free School Meals","White","Total",16.6,2.1,9214,1142,55381
201718,"Academic year","National","E92000001","England","Total","Free School Meals","Mixed","White and Black Caribbean",22.4,2.5,407,46,1817
201718,"Academic year","National","E92000001","England","Total","Free School Meals","Mixed","White and Black African",38.7,6,208,32,537
201718,"Academic year","National","E92000001","England","Total","Free School Meals","Mixed","White and Asian",36.8,7,272,52,740
201718,"Academic year","National","E92000001","England","Total","Free School Meals","Mixed","Any Other Mixed Background",34.8,5.7,515,85,1480
201718,"Academic year","National","E92000001","England","Total","Free School Meals","Mixed","Total",30.7,4.7,1402,215,4574
201718,"Academic year","National","E92000001","England","Total","Free School Meals","Asian","Indian",54.2,8.3,657,101,1213
201718,"Academic year","National","E92000001","England","Total","Free School Meals","Asian","Pakistani",46.9,5.7,2227,270,4747
201718,"Academic year","National","E92000001","England","Total","Free School Meals","Asian","Bangladeshi",55.8,7.8,1625,226,2912
