"time_period","time_identifier","geographic_level","country_code","country_name","region_code","region_name","gender","fsm_status","ethnicity_major","progression_rate","high_tariff_progression_rate","number_of_he_students","number_of_high_tariff_he_students","number_of_students"
201112,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Male","All Other Pupils","Asian",43.6,6.6,716,109,1644
201112,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Male","All Other Pupils","Black",39.8,5.9,121,18,304
201112,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Male","All Other Pupils","Chinese",61.8,23.5,42,16,68
201112,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Male","All Other Pupils","Any Other Ethnic Group",40.5,8.1,45,9,111
201112,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Male","All Other Pupils","Total",30.9,7.6,8733,2151,28292
201112,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Male","Total","White",27.3,6.8,7829,1965,28709
201112,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Male","Total","Mixed",30.7,7.9,187,48,609
201112,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Male","Total","Unknown",25.3,7.3,62,18,245
201112,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Male","Total","Asian",39.4,5.4,934,128,2368
201112,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Male","Total","Black",37.8,5.2,161,22,426
201112,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Male","Total","Chinese",60.6,22.5,43,16,71
201112,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Male","Total","Any Other Ethnic Group",34.3,6.3,60,11,175
201112,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Male","Total","Total",28.5,6.8,9276,2208,32603
201112,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Free School Meals","White",8.7,1,558,63,6389
201112,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Free School Meals","Mixed",20.4,1.8,56,5,275
201112,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Free School Meals","Unknown",13.3,2.4,11,2,83
201112,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Free School Meals","Asian",36.1,3.9,512,56,1420
201112,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Free School Meals","Black",38.4,3,91,7,237
201112,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Free School Meals","Chinese",69.2,7.7,9,1,13
201112,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Free School Meals","Any Other Ethnic Group",28.2,5.8,29,6,103
201112,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Free School Meals","Total",14.9,1.6,1266,140,8520
201112,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","All Other Pupils","White",33.7,8.5,16901,4258,50129
201112,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","All Other Pupils","Mixed",34.9,9.5,318,86,910
201112,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","All Other Pupils","Unknown",35.5,10.5,146,43,411
201112,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","All Other Pupils","Asian",47.7,7.4,1490,230,3121
201112,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","All Other Pupils","Black",47.4,6.4,275,37,580
201112,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","All Other Pupils","Chinese",62.9,27.4,78,34,124
201112,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","All Other Pupils","Any Other Ethnic Group",43.2,11.4,80,21,185
201112,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","All Other Pupils","Total",34.8,8.5,19288,4709,55460
201112,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Total","White",30.9,7.6,17459,4321,56518
201112,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Total","Mixed",31.6,7.7,374,91,1185
201112,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Total","Unknown",31.8,9.1,157,45,494
201112,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Total","Asian",44.1,6.3,2002,286,4541
201112,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Total","Black",44.8,5.4,366,44,817
201112,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Total","Chinese",63.5,25.5,87,35,137
201112,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Total","Any Other Ethnic Group",37.8,9.4,109,27,288
201112,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Total","Total",32.1,7.6,20554,4849,63980
201112,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Female","Free School Meals","White",10.6,1.4,205,27,1940
201112,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Female","Free School Meals","Mixed",18.6,4.3,26,6,140
201112,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Female","Free School Meals","Unknown",10.3,0,4,0,39
201112,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Female","Free School Meals","Asian",45.8,5.8,103,13,225
201112,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Female","Free School Meals","Black",40.3,3.9,52,5,129
201112,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Female","Free School Meals","Chinese",33.3,0,2,0,6
201112,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Female","Free School Meals","Any Other Ethnic Group",30.8,7.7,4,1,13
201112,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Female","Free School Meals","Total",15.9,2.1,396,52,2492
201112,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Female","All Other Pupils","White",37.8,9.9,8049,2111,21272
201112,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Female","All Other Pupils","Mixed",42.7,9.8,218,50,510
201112,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Female","All Other Pupils","Unknown",34,8.9,99,26,291
201112,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Female","All Other Pupils","Asian",64.8,15.9,770,189,1188
201112,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Female","All Other Pupils","Black",50.8,5.9,181,21,356
201112,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Female","All Other Pupils","Chinese",70.7,29.3,53,22,75
201112,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Female","All Other Pupils","Any Other Ethnic Group",42.4,10.6,28,7,66
201112,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Female","All Other Pupils","Total",39.6,10.2,9398,2426,23758
201112,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Female","Total","White",35.6,9.2,8254,2138,23212
201112,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Female","Total","Mixed",37.5,8.6,244,56,650
201112,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Female","Total","Unknown",31.2,7.9,103,26,330
